# Simulated spore data file for batch processing
# timestamp: 2021-05-18 18:18:21
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
37.2097416460132,31.9525135364722,16511.2444456972
37.8749766123125,33.2154744191741,6348.80182344499
38.1730302840869,27.7298678621949,15129.8076182314
41.4616122563482,36.7607499044028,21423.5376596094
45.2486283609428,31.9545997748653,24655.2743322351
47.5807357021716,18.4083871163106,20145.9556159424
48.4388188523972,24.6737706123021,14689.6653039907
36.984630089753,28.7251032933848,5957.65252498772
45.8968570373027,40.4295757505236,29077.3230687261
43.5757563535494,37.0388265902723,23359.8065537608
34.1623877318611,38.870213826339,17113.0465342017
44.7658585610044,34.4554717667792,19248.0161152493
49.2489705140579,29.7170940971569,13673.832506427
34.5840340960327,37.4684431729914,30599.3345520663
38.4328041170632,32.2819992040792,23762.193458992
30.7370671197775,26.7240710364732,37637.2513599415
40.7253218329608,39.6907166437497,20475.3439410911
