# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:17:42
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
50.4532165368929,35.6526060882926,18807.869573091
47.9386263361871,30.6443319654129,12974.5561746521
40.2434828698914,24.5199205075169,15852.5090638
45.5582886450603,27.7500527776815,7683.54840141954
41.4722183498157,35.8166377640845,13599.8856460539
43.5814154157733,41.9977975032182,7337.33035233796
36.4534294327614,30.4702879927624,28720.555576883
43.7631841026112,38.7092423969716,13786.4975088202
47.2273290610279,33.4870462213229,29383.5549420201
33.2274107168197,24.3197039055946,27448.8635085347
36.6193383757716,32.0057186343463,26813.8160254301
41.5022303875897,34.6786748062718,9540.46887956342
30.1380305517835,34.2714576918205,26579.5414976219
40.2096988847254,42.6803965005377,10280.681370477
37.3632476909104,25.1334572665753,29633.4599422072
41.9481781808099,29.8179547396419,19756.0293081403
56.0918686281187,27.4399734033163,14761.6516376529
30.9913112022862,27.9868738344832,31428.7326618833
29.2053332212527,27.544199675202,28914.149400407
38.9678601046088,33.3124084007279,16051.066906902
30.4047047495476,29.6547147192365,20384.4015901931
31.6829002498168,26.6653626555569,23395.9086278888
42.0542627861499,32.4574626059518,8554.10677632068
33.3750116003007,24.4345011840772,30742.6474286622
37.9369984981149,28.5543615819313,34429.0567237518
39.6669282919684,32.9600415772179,36970.6780919506
43.2511134177324,29.136729379806,14880.9478034234
39.3756212647725,33.6084343105817,14868.1832485331
34.5216378948286,23.0511968075814,11670.863211547
49.2496565274425,34.2893245687701,19145.9393038695
41.4748268091312,21.3475581544849,14540.2684207349
36.6725658961854,30.7771957060756,10194.8457601584
45.9428422863454,32.1240744707869,4805.32416316461
44.0260521652819,28.3704372572811,NA
38.6520532021786,25.9219123243533,20034.4900775477
51.0732358172954,28.0071178977556,41536.2012966549
43.4143910519961,23.1420361777315,21606.5548162237
41.0975756396178,32.9387851084727,23939.7151128503
40.5693582646319,35.4431578706623,30805.815645317
38.2469791353452,25.6745459086203,10936.3786713306
27.2774219765504,23.1018549783186,36770.2397922664
39.1817021752547,36.4886931050825,30971.9264219061
43.764204277362,27.4881812603687,NA
48.9555306296878,29.4221572068203,21939.1118442161
28.8654968875348,24.4487888793472,16749.1989123062
37.4642187940243,38.8339812105727,21754.4362936334
31.5740601267811,25.3197309376898,16419.7829636461
41.5449321486267,32.9072993062953,37926.4139784326
36.3014034940372,38.5362968680439,29088.1973260637
33.5997707863617,29.8527996677375,NA
40.0230265725926,35.112894776956,24567.0643979316
32.1829108778317,42.0925249737147,9911.62020983935
27.9619897715681,32.003631085667,1762.58958617691
38.9871487628008,31.8727799162363,7656.59700189468
43.3440350742881,23.0241267851447,20536.79256244
41.859036049586,26.0856130842702,17619.9117081041
44.0717796295772,20.3600180484854,20827.4218009268
44.0328028074089,35.9128459486292,7946.10057548199
43.2757386468779,31.0846142302008,27029.1404701337
30.9793219055016,35.963278567385,1069.57504612769
40.635689714586,26.487617916627,19941.0646179846
39.0241743251373,27.5260335698638,4489.90837696692
42.6195003008039,32.01940766229,33526.3935936236
43.274364786542,20.0437470989345,13003.051741759
41.5245091498065,23.3667567210378,16870.5311844563
38.0793300070059,28.4257136731477,24708.1083658402
