# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:05:59
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
46.0121468365585,25.4429396810456,36194.8733406957
35.4677473413795,23.0114718395528,8850.38148026578
50.4804962662075,28.625174894897,NA
39.3590838226212,28.6281127048414,18255.2413830717
29.4160031278991,37.4483109190035,25296.2770820902
44.4156892818835,29.2006784198924,34010.4726086086
39.1257511505244,28.1896808352321,3792.71807666044
39.8304345733239,35.8672724455541,7875.86472670829
34.4707753585476,39.269916338059,NA
49.115296540098,27.7045687563055,24780.2723465228
25.9263089588644,27.8996412753436,23.0936413451163
42.0150178380121,21.5618767491558,36723.7036142794
27.9579298656742,37.9282979198449,15701.2711763135
46.2365646268785,26.1137544286374,22656.9858410231
34.8066384121044,25.9031541961639,32055.1252916255
