# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:17:43
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
31.1331738406509,25.027657016255,31647.5100619589
46.6983662489657,30.6356445999647,21345.9190542257
48.5216121868909,38.4688610424461,41196.1327103217
38.3294269072711,27.6636481507033,11667.6385973563
33.1791191926753,42.672428468455,16881.9309421417
32.4395936914863,31.8545662264865,11961.9386701969
34.2231104588466,33.6785129296312,25693.759769337
24.8178901359738,37.32962592848,11282.539169127
41.3736272381136,20.8565733204895,28913.3743085572
45.953736457392,26.8764181902028,22647.2897136507
31.0333397572129,39.1653311749943,20126.3423440003
34.7247781867243,28.2437944768314,14876.0488473509
34.8115092324604,24.5445741782697,25017.1348479983
53.8568822591354,16.2114089917645,31573.1276402832
37.3443397698772,27.6282155753131,7394.42590922015
48.4765290960455,24.4044160286398,24167.652000426
22.8118717000851,21.3819495850688,8178.4079342345
