# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:05:59
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
46.5404415815721,21.3728011058229,45626.1496471496
29.7305196983625,37.6708534411534,30226.5347730512
50.1960777299679,24.2436581073609,12443.9347956302
41.4954948294778,26.8662513353607,20956.1710437825
21.5774241415878,32.3685344341319,11596.2773815055
30.545300501602,31.3566847852158,19806.4712309892
51.1517428866442,37.3217166419154,19927.1693767937
32.0812193823888,30.1611366691045,11226.1971870619
38.4847169737387,36.6229662954646,21246.7909273106
34.4311983604205,26.0252335366575,25688.7913691246
41.8277164665882,16.9817544189223,29675.0015045627
30.9499837906496,32.768819974554,34487.7131950998
49.8884332686885,25.5895584166166,15588.1340230688
35.7643353937056,32.9588007496408,29343.6554603782
39.8316680862412,20.6084552237831,21998.2136587263
34.7071541010755,27.8908013423297,21526.1554657273
35.6838150306018,24.443450154313,10945.3657206782
36.6252921015044,30.1997475613079,22543.7386349309
43.1130282081508,26.7985043253928,18465.0593837516
27.6020116547208,23.5958921761852,25991.7282800208
44.7681523156103,26.6156409727182,27559.3962379976
33.2353982612755,35.5022590645386,36644.3956382261
41.7474013968681,33.9820707770466,25825.3916893263
42.5647263321625,38.7868803211447,19982.2266792773
50.5142866639683,24.4634689163073,24162.1323355633
43.1768317552367,29.8415823630778,37543.839521571
34.4263086730131,28.254272803395,20648.4052386843
40.7851589855901,34.0930146155178,23201.5031515562
44.8444668105569,27.9352953317811,17173.671514537
31.6827900285479,33.2019574194956,17172.8498926845
30.5348206825524,15.8256349549315,18822.4715872507
31.387133640496,34.3041071570365,16545.3898984879
50.7443676581758,29.0831473367184,16112.7376362028
28.4422183876015,29.2540658882875,10991.1074895823
30.5910531941569,43.2931016798585,7562.29950927961
45.000468461115,32.0846595908039,9876.28124691968
47.7301262560245,31.6840830959405,32523.4247467371
47.0563737585934,22.3531135852987,29656.6597897036
39.1428784639461,23.0454837497723,6628.04259577567
29.2460208742654,35.5552967191992,31612.6261011478
37.1766600666188,31.0776340924815,18622.6627238732
31.5196041474519,31.8972229805928,20545.7818783589
35.6057678309312,24.1463913833472,10893.8915534095
41.4084801006649,36.7796447393157,6648.01943900815
35.7528667150665,27.9588266555569,16164.5123505558
26.6878035669876,33.0951668472973,31344.2598236316
28.7727456810068,25.518885494774,14702.0456190614
37.8096753071349,37.869265200154,24385.1726209357
41.6190826238774,19.5319718639963,NA
37.0107840700836,26.6263496539715,24942.1715648426
32.7532062375444,28.6256440781577,13442.2098887745
47.0881139100102,33.2771487582052,27354.3244953109
44.6844836686766,33.4318423622809,13794.5371723967
34.2152259428147,34.3205488016235,27374.7445700276
37.3719014811748,30.9103064452747,23361.6936235772
37.2386343377902,33.5121147995748,26406.7884857757
45.4838814073302,16.5240749071933,13988.3091796786
33.4005021269283,30.4443650288374,14154.1439000996
37.1238023199006,33.7727602205734,31851.0536929627
37.1978470207386,30.2621263460482,2303.31957209152
27.6965483912393,24.8219275401444,26421.4403175075
44.6632377588283,35.0683375215317,24896.3615464569
37.6047135907211,33.6865611144298,1350.86421286346
35.9780920585469,27.4021215744385,28855.4191402981
44.6836327608423,24.9551979177512,17152.4551365501
42.51346527912,26.3364885430361,22031.7788346662
39.489803788547,31.2596281171336,39521.7161433439
29.0028173966031,18.8758590485433,10041.5329490956
29.4123450403302,21.3086628430531,NA
42.3773557892885,37.8976116327813,1407.98729840136
43.2251740492471,23.4624421275977,30481.1355824581
52.1140724322644,28.1412186909572,NA
40.733898505655,24.7338145683599,8145.06327659273
