# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:17:43
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
33.1312334459327,22.9563219422899,35703.2045705539
39.7636659036892,35.393280778063,1728.34238437059
26.5010934373337,28.2331184487748,16520.8669032777
54.5160196178025,35.9141967702,19834.3024699465
39.7725883325949,22.5784260530295,1878.69412790672
45.5681236062551,29.7341525685539,12964.4507287318
35.2167962216453,36.5352745157113,9256.21855149913
39.6841142469696,26.0388115008924,30384.5160149025
47.6728548035703,32.7270550088681,23402.9431018336
51.2971970859166,26.17136622451,14606.253247943
45.1017821696551,36.7917354802057,27988.6398485274
45.9782359283749,22.8879705577594,23139.0960696202
47.8476154974572,26.7394818260581,27481.7409500001
41.1196726017896,21.4246091012692,37586.6427943617
38.4872360415327,26.8542227512664,16653.760426749
36.165137049439,20.4783885971577,364.801439214749
28.5373903449798,34.9893969766368,22685.7626729993
45.6240529771644,28.6978282079574,23677.4013444535
43.9924635143717,31.9507626611602,14309.6892758241
43.0021114441051,27.5736948212985,34547.7518466251
30.4689557105159,27.4348087583742,23509.9152996743
43.0735160741064,24.860522084471,14544.6941364661
34.7076210287983,21.5005955010736,40977.1458582705
28.9352122017535,45.5838891910215,44483.4314417178
33.0271705280113,23.7231029623049,15553.7200086552
37.1136532882511,33.775517075104,19165.8910249768
42.1737646332753,25.2155522646788,9540.13692468617
30.4659946848881,22.0327458843866,32517.3766364511
50.6942201259139,24.7646233666123,41686.8714075307
47.5768727735044,31.6926465721204,22269.152949225
40.3932842388856,36.6690105265557,30178.8140487592
37.5705997281052,31.7380259873878,35921.0913893098
33.4527967748601,26.4179613928177,22910.2396879836
34.7484124266429,30.2183062396491,28233.6647087473
25.4305301409004,31.971655318554,33851.0566986661
35.6158746552625,37.8367387326035,30379.5836835596
38.1931568695381,32.7468850460869,NA
48.5327152622728,20.3273764746981,NA
40.311218979803,34.4734365935758,8888.40565187229
45.9677249195724,20.2324272694936,17891.9606496673
32.787083677931,27.5934634928892,22990.7262773184
31.8813513701792,31.5065485071675,15454.7109320373
35.5649927215647,34.4478441543227,44786.4454889777
30.8078084927915,14.7572103801348,8654.99644623539
53.315756007294,26.2642751437496,9196.09735189254
35.6960743597006,31.1826402744075,1986.44161285324
27.1938473684028,26.1829999263352,32314.4605328694
45.263988898015,23.786709393364,28340.4709126337
37.6088095277362,28.6816772909235,37884.2279400608
46.9061456190044,23.5901239031995,13515.9548351499
31.9490598885423,30.0394899225988,9791.90393946518
35.0671431987134,28.9376871677626,5613.5753632071
35.9162722227976,34.5526827301192,NA
42.2401031799262,32.3830288327602,NA
41.7625594744798,40.250124000651,1789.21209320277
41.5897285226605,27.8573645771923,47336.5430718327
45.1952649289945,27.9898539182224,38279.4873821768
44.5515722336821,21.2580117709319,17476.6255638171
37.6086075675265,22.0973056339338,32232.0341657289
40.1832808402206,31.4197979767761,42857.4601273477
42.3484611014061,22.5383877399394,18732.4816727202
37.7812517603244,26.3311394505929,18625.4085074377
39.1732369187881,31.8840405413154,23686.6318129291
31.8415670810832,29.3915829014758,31445.4520957847
33.4486093894523,41.3460794969014,23502.3518494725
51.7696885120487,30.3107489414051,15938.6206315662
36.7268518969423,40.0909391351025,4594.46873534359
34.6333199783682,24.3983201514679,16811.1035775149
34.3951853226938,26.6496869872234,17707.1138161358
36.8290262448331,37.3598300240089,10623.2458062483
38.0807216994559,24.2580367654137,25308.6862140484
49.3099017925399,30.5888552699868,37466.7582369688
41.7458563192121,29.3790883986629,21894.3437435483
40.8665547158105,35.8561881725493,22536.6896591019
39.3250831922571,25.9413768630255,10458.8395828014
30.7509897897764,21.6159313818174,19967.9978672404
31.1542792806586,30.3142530827493,11293.7010327382
38.5342054918926,33.6700370919005,5181.94187408128
41.2994536641472,22.1622478421723,35256.6112002616
34.5503178406236,32.3303806320211,NA
49.6584049900172,37.4040750235002,23531.6977578132
42.6630639841286,38.1843844538921,12473.4970037157
42.6950778117463,29.9933635093534,31524.8342136191
46.006966149629,25.8141698150061,12085.4217384135
42.3534974148355,31.2086771377698,27851.6767115922
32.0202114283696,26.1614690758108,34849.0911621828
31.5117000738083,32.875227680636,17082.5494312565
46.1339041815091,23.5603273561093,18581.6861235728
40.3680360318252,31.6328279128454,18698.3911886688
39.5805600529531,30.5625683070667,15736.6435240755
47.5131219356188,31.4614937016506,26242.8170147024
46.059017903194,25.8575615208327,23711.5900593529
43.0645996979412,26.1189546135969,24767.830191405
