# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:17:43
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
44.3323665623365,31.1725153039684,25935.6650015306
25.9397521225291,31.0135432153258,31303.2097945019
49.3600569389659,23.1945899257255,18695.3727500522
48.5488739286866,34.3705147349403,3340.03138447358
38.5059326767296,41.3428499668121,36333.9428538867
29.1200990318984,24.0753932694081,8586.68588581966
38.2613675225623,35.5877835162086,13963.7325524041
37.0447953440286,32.1695517936861,13920.3758349757
35.4245555680558,22.588851633211,17883.6197588105
37.5298557369584,23.9970320404564,12803.8141156384
38.5406159633991,29.0185529506027,NA
48.1902857080602,22.3370731720098,33045.3253125895
38.2357030248839,24.4048472389884,12455.3400200984
36.1557764987329,29.4700219298189,19714.734925529
49.0843386304885,37.9315454293765,13389.6985854169
41.0451830537664,20.6764702684893,14793.9874185181
37.2805347343771,34.3718176246419,32649.7414988639
25.1252585092912,32.9737552621468,16952.4994843671
44.970996867515,32.6534423127333,10221.2695587939
39.6558727975309,36.3159603782122,NA
51.5120766429049,40.2822074779125,14497.8112091467
44.6950183062058,35.3549862160379,35964.968461438
