# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:05:59
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
40.0794805696633,35.6780354520371,20429.0376779905
31.6736155524756,32.9494923514496,29707.4375336362
39.6484133913514,39.1259159521468,33992.0456338571
38.0809973171903,29.6181297791833,1686.97996474533
37.1937002222269,29.1997903158429,9816.09211167692
33.6787440059927,21.9630986936561,34669.871892495
45.5254096533411,26.9016063915211,22939.7555699827
31.2400478626743,23.2151139598576,43736.7627154715
39.8241696376654,37.4526889185378,18063.1267816585
45.0391544901297,28.1353507822664,26122.8305218107
32.2622768517206,33.3296064576757,39617.6540597818
40.438233171063,27.8780820571886,9412.90250057323
39.6324970958763,29.2801974928612,20310.6483656553
37.2807517914977,27.1647113434304,10978.3303026669
32.3924288802917,38.0785681342441,18731.9623161591
29.0262214571496,25.8157755418469,29274.6085121064
49.4548483120566,29.1896015827639,11005.4598865016
39.0257245130596,28.1442553969377,1746.22242861013
29.1545228875928,31.4673111312061,13552.0364644243
44.9797907882972,20.8721407147239,NA
51.0484976496911,18.585011630025,4470.84293899838
50.3126294187069,17.2880254389089,29691.321851097
32.3775920439338,30.0506760200516,17601.2937125765
44.174387739155,27.5017284833185,17634.7840058031
40.3836576575731,23.1636076987624,23898.9831843082
41.3176468341468,29.9583027452886,38522.7395151898
31.2593795210896,20.1411526526651,21365.9372412599
36.6743933475323,34.0804276305389,11958.3033234887
49.8914796008452,27.0125258044826,28885.4689352519
50.3540217659392,31.6680456497888,37617.0497544298
47.0579512384675,36.1320936077381,15360.4629581322
32.2317871255163,34.6573781665119,35054.0907003933
43.7434873904781,30.5518129926276,29086.4113752261
40.6031971001193,32.4517120389634,9562.11430904463
38.5456684791406,27.3063063102234,26551.8967143451
36.5573734911908,36.4179464928462,NA
52.4345734388783,26.2880676233016,14949.4726125243
49.9197901672692,25.8321571651259,20533.3206114814
46.8416934703888,26.5899889794792,17944.1316806948
39.2616984630188,25.6489358962239,33830.5644285954
34.7316192570749,28.651818135671,27763.6665348283
37.6765236556679,19.6583859589105,31235.5015521627
35.3609795629641,29.7735645668344,9912.44983610377
45.7183875095829,27.3079600397136,35585.4776152001
29.3155646615936,22.0973040683556,29780.9171796573
39.684504116447,27.3884872475881,36978.0031663333
42.1131382554801,32.7873181532682,19867.0202697042
33.7153910551405,22.0198845165636,7769.42590499184
47.0458404457559,26.4018742868716,14434.0168742453
34.4812904750695,27.2610452361078,10259.2567668483
39.8776534644836,31.3134766833839,33400.1983817597
48.3659213976738,32.6508385443593,31806.6351879869
40.6284052316183,28.4303095950272,NA
41.5614591878716,34.8652199883503,13577.4373314976
40.6492927714408,33.7759527436129,10301.7698136823
42.077968506511,35.3208102211231,15660.413561365
37.3136012096955,25.4872281776374,15969.7700586469
36.9459329889269,33.0824513480272,12942.1072362755
50.6618136095069,36.3944648287257,27583.5906834398
39.3875489492141,29.9536111074551,11903.3968363295
30.1916956522791,24.1924732221061,9001.27983477649
43.2632840119831,32.9499597988932,28337.8909028273
37.3244480255259,32.4579588192871,39438.6440733143
36.5368421782192,43.5868237624018,4171.81380930266
45.6939728292073,26.9089178461165,29432.1028759073
34.976108920693,33.9867988823196,35038.9204702974
39.2543438076056,25.2468912530037,35164.5965507686
