# Simulated spore data file for batch processing
# timestamp: 2021-05-15 17:20:45
# SKM
# ----------------------------------

"spore_length","spore_width","spore_vol"
46.2286229282123,21.9187062463076,20729.8947021039
38.4690780462569,31.575675108319,8498.73866030467
39.4391747902981,34.1735531410259,19631.7098367015
49.1225050951415,31.0360967979321,1428.41949230036
41.3508364588175,32.91257034377,10596.4601605896
34.0838646499628,31.3648628531832,24857.8875655173
33.7226803933657,41.2983355816588,15052.3387243476
47.7763476375868,23.7049715863909,23666.5641404837
39.5366423227146,25.0556248339328,20198.5765762577
36.4210407564736,31.9489152311458,NA
43.0713034668464,30.7578963169493,33734.9153338346
34.0482679776616,34.0493907086836,16884.2026590248
39.3061663814842,30.6384075473154,19745.4384570425
40.20291541313,27.6524470734396,16610.8876574185
38.5634979332001,30.410739170453,18693.1097260419
54.4194037984542,26.8494731475076,6431.75701850286
40.9951514707881,31.4177947024269,29638.5394475306
41.5477306943812,33.541584431709,36914.371366564
45.605996258672,28.4148945034976,24804.1095698614
42.6137923254126,35.8426924251628,7738.61316017798
32.5255684245539,32.4138139920675,14902.8735688568
39.3569580242677,33.3989621880045,13064.471350411
48.898615676935,25.3672671872711,10406.2257976832
50.3212709526427,31.0218461979163,29672.291056828
43.6507734591581,40.2031385356237,10635.520477444
29.9404899476667,37.7307024154599,14805.8867069441
38.5990641912394,26.3241180393311,3710.48887728031
36.2036830577521,33.1295919820292,13090.8726334395
37.1444493918658,27.7275328095173,28084.3563495947
32.5207957544421,23.6117210370812,39363.0458720294
39.5765148776706,26.6142663932459,15997.0002560606
32.0985495116174,20.6796653267574,2678.26451343324
40.7865253878344,29.6551893317338,26122.9073609906
38.7945304166213,26.5347803897649,15866.0688939633
40.5372577321161,33.1704255421554,25146.8158198712
43.4204769810021,23.1081882003806,15767.1182884873
39.1804935125592,29.8965634116372,18595.2016904505
44.6437340304931,26.260516926215,9868.418346242
53.2662218021446,28.7940102171812,34253.7070407959
36.6228346936253,30.4090994265245,10100.6880322144
35.0431480098537,23.1125009675309,15220.3968670619
46.46640424958,22.7196744548378,9081.47491735229
43.2405347110817,40.6259007682841,38900.5982626645
42.527782271839,32.1875738084562,16247.5133543656
31.5762654381891,25.2735093909818,7336.13321528096
41.5310048979058,27.2665309997054,22169.8497361181
22.0153374874634,21.9778013286992,24482.7680213618
49.9657056760088,31.4724681521003,23335.5696516565
32.0208607490935,25.0070455470594,14839.077849902
24.2278055274562,38.1675369300704,18303.6074657325
44.1133182385891,29.5314422014718,8368.77932231742
42.2219610582107,25.2892837923842,11781.1393844669
53.8996462961756,26.348830834733,7951.88949762091
40.3854469632493,25.3670919774496,22841.0952948404
45.1866527147186,41.8796600705659,8455.41624445065
38.1846735296748,34.3033590914524,13155.4546709214
47.7556281349235,31.1412874755475,15630.3526601951
37.5165279580424,27.9063210657428,14086.4569160453
41.4937205392462,38.9210831320024,20585.5902117669
45.2978502251095,30.9424881108155,16544.0064756688
34.6870744975662,35.4303948914038,6742.93480344603
34.7431876057477,29.7892811842667,4734.94788406248
42.9085825563353,29.9755985922089,20056.4079428503
46.843656594885,34.4119408734264,24710.685574459
37.9873620316583,38.5723420186533,6303.78542780833
32.2706033590831,32.4232157559153,36347.0170886943
51.4909962581175,32.7409047763054,21914.7573370119
34.23558798254,25.0784747103437,33674.5092214085
48.8807226020554,21.3699558605118,26282.8609509212
31.4065741705023,27.6563449563636,16317.0706994356
38.8376265231397,23.7281017899381,34285.558234515
45.1482698065385,31.7624771032838,8343.86678356948
39.0254966935544,23.1790562652781,24251.9958071453
38.9477954229351,30.3751715778189,18465.1135904048
33.2697911113813,38.6278630108657,21219.0643153672
40.2481627508329,35.6379626112234,24681.0133233503
46.0879595094698,34.7481658436289,25538.747184129
39.27407963486,23.9445273094598,28825.3506151129
37.0447377752623,37.045048261262,25015.5752680434
42.6254294449023,27.6548734068344,NA
40.4161455493809,34.1144864394233,28477.9655280194
37.3325690099004,26.9723735719232,16197.1189703988
41.1082608529933,24.9682193617873,18524.9281723297
43.317842084333,32.9953483008318,13168.3966861079
24.5218015320079,36.2165105680058,29698.2466446162
47.9104051378851,31.7200779083528,23225.3824044353
45.458031074998,31.261825801375,29428.5121140456
51.281036662995,34.5119460936658,24491.2921930657
